time,energy
0.09052116274270255,0.001049433100426296
0.09202984878841426,0.0010679203467731046
0.09353853483412597,0.0010700991208206423
0.09504722087983768,0.0010733650614384977
0.09655590692554938,0.0010923029936897727
0.09806459297126109,0.0011301831007969685
0.0995732790169728,0.0011775558895137073
0.1010819650626845,0.0012187526910533864
0.10259065110839621,0.00124178511273019
0.10409933715410793,0.0012450921416437947
0.10560802319981964,0.0012370854443347359
0.10711670924553135,0.001229518150603952
0.10862539529124306,0.0012297002114536422
0.11013408133695476,0.001236837646583815
0.11164276738266647,0.0012444038585643958
0.11315145342837818,0.0012460981386541922
0.1146601394740899,0.0012407356771717871
0.11616882551980161,0.0012327049073992571
0.11767751156551332,0.0012281764524480821
0.11918619761122502,0.001230302424537134
0.12069488365693673,0.0012370576975258693
0.12220356970264844,0.0012430996251113827
0.12371225574836014,0.001243955591519527
0.12522094179407187,0.0012392788631714593
0.12672962783978356,0.0012328450862627354
0.12823831388549528,0.0012295128955852257
0.12974699993120697,0.0012315742466864179
0.1312556859769187,0.001237209037015127
0.13276437202263042,0.001242054434727146
0.1342730580683421,0.0012425606769370682
0.13578174411405383,0.0012385686325909332
0.13729043015976553,0.001233253091878439
0.13879911620547725,0.0012306103212431445
0.14030780225118894,0.0012324672810045357
0.14181648829690066,0.0012372404782875798
0.14332517434261235,0.0012412693718419502
0.14483386038832408,0.0012416128979278246
0.1463425464340358,0.0012381806654528584
0.1478512324797475,0.0012336678367733348
0.1493599185254592,0.0012314480625864118
0.1508686045711709,0.0012330638676604916
0.15237729061688263,0.0012371700255819392
0.15388597666259432,0.001240640557870214
0.15539466270830604,0.0012409388677888135
0.15690334875401774,0.0012379628069049786
0.15841203479972946,0.001234029301698217
0.15992072084544118,0.0012320777218468792
0.16142940689115287,0.0012334789700627338
0.1629380929368646,0.0012370798561953293
0.16444677898257629,0.0012401441854794815
0.165955465028288,0.0012404281668219068
0.1674641510739997,0.0012378178219765298
0.16897283711971142,0.001234337406084554
0.17048152316542314,0.0012325829477264573
0.17199020921113484,0.001233791215861284
0.17349889525684656,0.001236975907285588
0.17500758130255825,0.0012397268565884382
0.17651626734826997,0.0012400287504363739
0.17802495339398167,0.001237731854885629
0.1795336394396934,0.0012346064175305764
0.1810423254854051,0.001232982757415296
0.1825510115311168,0.0012340171448199952
0.18405969757682852,0.0012368709880563576
0.18556838362254022,0.0012393846743159694
0.18707706966825194,0.00123970910774711
0.18858575571396363,0.0012376634949882307
0.19009444175967535,0.0012348227321475895
0.19160312780538705,0.0012333051175780784
0.19311181385109877,0.0012341932501959384
0.1946204998968105,0.0012367643397992955
0.19612918594252218,0.0012390733559335073
0.1976378719882339,0.0012394197114155706
0.1991465580339456,0.0012375932018211257
0.20065524407965732,0.0012349898712689913
0.202163930125369,0.0012335431352311296
0.20367261617108073,0.0012342857809776687
0.20518130221679243,0.001236609189145646
0.20668998826250415,0.0012387494435845093
0.20819867430821587,0.0012391155312249723
0.20970736035392756,0.0012374613116123302
0.21121604639963928,0.0012350378697939754
0.21272473244535098,0.0012336346688072042
0.2142334184910627,0.0012342433486672941
0.2157421045367744,0.0012363421335813984
0.21725079058248611,0.0012383161886392268
0.21875947662819784,0.001238675796601337
0.22026816267390953,0.0012371529178065968
0.22177684871962125,0.0012348702789442474
0.22328553476533294,0.0012334813610618486
0.22479422081104466,0.0012339391190378881
0.22630290685675636,0.0012358078092780792
0.22781159290246808,0.0012376123235871954
0.2293202789481798,0.0012379467270124645
0.2308289649938915,0.0012365107792960408
0.23233765103960322,0.0012343109870571534
0.2338463370853149,0.0012328918922246146
0.23535502313102663,0.001233182608618145
0.23686370917673832,0.0012348195726609669
0.23837239522245005,0.0012364393487073637
0.23988108126816174,0.0012367067557908747
0.24138976731387346,0.0012353020587064863
0.24289845335958518,0.001233136772848552
0.24440713940529687,0.001231654573639822
0.2459158254510086,0.0012317535581864644
0.2474245114967203,0.001233133374298635
0.248933197542432,0.0012345394433289222
0.25044188358814373,0.0012347060200440109
0.2519505696338554,0.0012332901135975243
0.2534592556795671,0.0012311085148105708
0.25496794172527887,0.0012295147845689356
0.25647662777099056,0.001229389243222247
0.25798531381670226,0.0012304940144289797
0.25949399986241395,0.0012316653191354378
0.2610026859081257,0.0012316887224968097
0.2625113719538374,0.0012301981186265227
0.2640200579995491,0.0012279307444145967
0.26552874404526083,0.001226159253161751
0.2670374300909725,0.0012257363053694071
0.2685461161366842,0.001226467004707564
0.2700548021823959,0.0012272680720458405
0.27156348822810766,0.0012269818925266672
0.27307217427381936,0.0012252330386061203
0.27458086031953105,0.0012226957313271325
0.27608954636524274,0.001220585917220628
0.2775982324109545,0.0012197646589979464
0.2791069184566662,0.0012201184035183705
0.2806156045023779,0.0012206670737638847
0.28212429054808963,0.0012203070676459484
0.2836329765938013,0.0012186273060670154
0.285141662639513,0.0012161888937401214
0.2866503486852247,0.0012140654903901825
0.28815903473093646,0.001212996395229098
0.28966772077664815,0.0012127919536829325
0.29117640682235985,0.0012124382645865976
0.2926850928680716,0.0012108242686354462
0.2941937789137833,0.0012075538716784376
0.295702464959495,0.0012032491267874976
0.2972111510052067,0.001199131062396261
0.2987198370509184,0.0011961927618859304
0.3002285230966301,0.0011945650207030559
0.3017372091423418,0.001193516598077014
0.30324589518805356,0.0011920559761743046
0.30475458123376525,0.0011896646063038285
0.30626326727947695,0.0011866128109074114
0.30777195332518864,0.0011836408469404766
0.3092806393709004,0.0011812769807840716
0.3107893254166121,0.0011793425514745064
0.3122980114623238,0.001177050063747908
0.31380669750803547,0.0011736417709562166
0.3153153835537472,0.0011690897979179092
0.3168240695994589,0.0011643092817594303
0.3183327556451706,0.001160679952731916
0.31984144169088236,0.0011591758485632992
0.32135012773659405,0.0011596964529187743
0.32285881378230574,0.001161062851161596
0.32436749982801744,0.0011616870777840832
0.3258761858737292,0.0011604701787293404
0.3273848719194409,0.0011573514067764695
0.32889355796515257,0.0011531975421121407
0.3304022440108643,0.0011491825067460053
0.331910930056576,0.0011461287077476428
0.3334196161022877,0.0011442432670791015
0.3349283021479994,0.0011433361358619179
0.33643698819371115,0.0011432309508730026
0.33794567423942284,0.0011439636104091414
0.33945436028513454,0.0011455879648986866
0.3409630463308463,0.0011477824058097519
0.342471732376558,0.0011496655179127457
0.3439804184222697,0.001150098801718977
0.34548910446798137,0.0011483682069476434
0.3469977905136931,0.0011447902154337545
0.3485064765594048,0.001140760878672659
0.3500151626051165,0.0011381049206924596
0.35152384865082825,0.001138061952955457
0.35303253469653995,0.0011405295060614301
0.35454122074225164,0.0011440572846576156
0.35604990678796333,0.0011466235114997946
0.3575585928336751,0.0011467289056991167
0.3590672788793868,0.0011441494012056036
0.36057596492509847,0.001139922691282083
0.3620846509708102,0.0011356401177162528
0.3635933370165219,0.0011325343826196895
0.3651020230622336,0.0011309231545975494
0.3666107091079453,0.0011302722997556193
0.36811939515365705,0.0011297154584483686
0.36962808119936874,0.0011286115656642475
0.37113676724508043,0.0011267883771185195
0.37264545329079213,0.0011244135240824702
0.3741541393365039,0.0011217103666826562
0.37566282538221557,0.001118793789685723
0.37717151142792726,0.0011157292044290273
0.378680197473639,0.0011126843793996893
0.3801888835193507,0.0011099527719613128
0.3816975695650624,0.00110775526752227
0.3832062556107741,0.0011059626978465662
0.38471494165648584,0.00110401355263038
0.38622362770219754,0.0011011935231289966
0.38773231374790923,0.0010971553531120544
0.389240999793621,0.001092312338728676
0.39074968583933267,0.0010877535792366431
0.39225837188504437,0.0010846338243425749
0.39376705793075606,0.0010833850562430496
0.3952757439764678,0.0010832870037156426
0.3967844300221795,0.0010827523321735725
0.3982931160678912,0.0010802243688305471
0.39980180211360294,0.0010751545489004783
0.40131048815931464,0.0010684272745395704
0.40281917420502633,0.0010619207192216849
0.404327860250738,0.0010574373058814665
0.4058365462964498,0.0010556511889885643
0.40734523234216147,0.0010557239916295297
0.40885391838787316,0.0010558242210922022
0.41036260443358485,0.0010542194605896043
0.4118712904792966,0.0010502628964071362
0.4133799765250083,0.0010446872519378665
0.41488866257072,0.0010390751528014846
0.41639734861643174,0.0010348848706434417
0.41790603466214343,0.00103264634933074
0.4194147207078551,0.0010317780492583438
0.4209234067535668,0.0010310531658606768
0.42243209279927857,0.0010293569039691707
0.42394077884499026,0.001026260341080613
0.42544946489070196,0.0010221235954675021
0.4269581509364137,0.0010177668630046172
0.4284668369821254,0.0010139854209972616
0.4299755230278371,0.0010112028852745437
0.4314842090735488,0.0010093931092534677
0.43299289511926053,0.0010082074430203735
0.43450158116497223,0.0010071601989406868
0.4360102672106839,0.0010057765010297746
0.43751895325639567,0.001003704489119624
0.43902763930210736,0.0010008285691298798
0.44053632534781906,0.0009973640921948923
0.44204501139353075,0.0009938418384387079
0.4435536974392425,0.0009909050136325136
0.4450623834849542,0.0009889663528605112
0.4465710695306659,0.0009879184161876403
0.44807975557637764,0.000987120718854198
0.44958844162208933,0.0009857402184586703
0.451097127667801,0.0009832753267428693
0.4526058137135127,0.0009799245661779887
0.45411449975922447,0.0009765154938786329
0.45562318580493616,0.0009739838876544842
0.45713187185064785,0.0009727158753765564
0.4586405578963596,0.0009722048054952916
0.4601492439420713,0.0009713040886339337
0.461657929987783,0.0009689637243297484
0.4631666160334947,0.0009649820746781442
0.46467530207920643,0.0009602463265487814
0.4661839881249181,0.0009562445503120745
0.4676926741706298,0.0009541201282420762
0.4692013602163415,0.0009538749511679758
0.47071004626205326,0.0009542672039644907
0.47221873230776495,0.0009535132842340352
0.47372741835347665,0.0009503732589683859
0.4752361043991884,0.0009449314017544914
0.4767447904449001,0.0009385650888151534
0.4782534764906118,0.0009331138967593964
0.4797621625363235,0.0009297753936604907
0.4812708485820352,0.0009284244160669387
0.4827795346277469,0.0009277684684505867
0.4842882206734586,0.0009262074171803874
0.48579690671917036,0.0009228249622837539
0.48730559276488206,0.0009178868834037986
0.48881427881059375,0.0009125719433464267
0.49032296485630544,0.0009081634372800214
0.4918316509020172,0.0009052480378649428
0.4933403369477289,0.0009034151734725594
0.4948490229934406,0.0009015931801586014
0.49635770903915233,0.0008987529908199243
0.497866395084864,0.0008945140042897067
0.4993750811305757,0.0008892981713636113
0.5008837671762875,0.0008839943065983903
0.5023924532219991,0.0008793979153505736
0.5039011392677109,0.0008757957417961188
0.5054098253134226,0.0008729242619671493
0.5069185113591342,0.0008702616977914663
0.508427197404846,0.0008674037650973245
0.5099358834505577,0.0008642601638893911
0.5114445694962694,0.0008609816410819466
0.5129532555419811,0.0008577418858177659
0.5144619415876928,0.0008545875262206568
0.5159706276334045,0.0008514737780866791
0.5174793136791163,0.0008484168096985571
0.5189879997248279,0.000845583552941628
0.5204966857705396,0.0008432023013007193
0.5220053718162514,0.0008413548355409456
0.523514057861963,0.0008398397454616181
0.5250227439076748,0.000838253797172685
0.5265314299533865,0.0008362538936840773
0.5280401159990982,0.000833797960631414
0.5295488020448099,0.0008311687356818969
0.5310574880905217,0.0008287607597960904
0.5325661741362333,0.0008268051697609629
0.534074860181945,0.0008252492355051923
0.5355835462276567,0.0008238646371873024
0.5370922322733684,0.0008224623117677806
0.5386009183190802,0.0008210166033349038
0.5401096043647918,0.000819604971846262
0.5416182904105036,0.0008182464039904486
0.5431269764562153,0.000816808962483378
0.544635662501927,0.0008150843827399072
0.5461443485476387,0.0008129717769712528
0.5476530345933505,0.0008106139595580844
0.5491617206390621,0.0008083650679987111
0.5506704066847738,0.000806595886774441
0.5521790927304855,0.0008054592176349169
0.5536877787761972,0.0008047655670066959
0.555196464821909,0.0008040545648735963
0.5567051508676206,0.0008028357509561375
0.5582138369133324,0.0008008713452478701
0.5597225229590441,0.0007983334876680166
0.5612312090047558,0.0007957217205782192
0.5627398950504675,0.0007935645453654345
0.5642485810961793,0.0007920802229889116
0.5657572671418909,0.0007910272599673142
0.5672659531876026,0.0007898679343946644
0.5687746392333144,0.0007881503891295756
0.570283325279026,0.0007858417188898961
0.5717920113247378,0.000783360597768715
0.5733006973704494,0.0007812706001697248
0.5748093834161612,0.0007798523183268774
0.5763180694618729,0.0007788748852330621
0.5778267555075846,0.0007777488433753002
0.5793354415532963,0.0007759604045696067
0.580844127599008,0.0007734715014164518
0.5823528136447197,0.0007707829803721154
0.5838614996904314,0.0007685949141682873
0.5853701857361432,0.0007672911611097721
0.5868788717818548,0.0007666154578684284
0.5883875578275666,0.0007657882044641883
0.5898962438732782,0.0007640100701499027
0.59140492991899,0.0007610173572382027
0.5929136159647017,0.0007572972551002281
0.5944223020104134,0.0007537936730369855
0.5959309880561251,0.0007512922725024442
0.5974396741018368,0.0007499118357516007
0.5989483601475485,0.0007490636448580311
0.6004570461932602,0.0007479043235891637
0.601965732238972,0.0007459441297187973
0.6034744182846836,0.0007433596041005538
0.6049831043303954,0.0007407897403069123
0.6064917903761071,0.0007387932899405211
0.6080004764218188,0.0007374001781398067
0.6095091624675305,0.0007361033637668089
0.6110178485132421,0.0007342830227183149
0.6125265345589539,0.0007317172951626643
0.6140352206046656,0.000728775578711988
0.6155439066503773,0.0007261453959608331
0.617052592696089,0.0007243033552574056
0.6185612787418008,0.0007231293451763643
0.6200699647875124,0.0007219510542924263
0.6215786508332242,0.0007199910889501969
0.6230873368789359,0.0007169052297090022
0.6245960229246476,0.0007130419887744271
0.6261047089703593,0.0007092483944277059
0.6276133950160709,0.0007063528458126231
0.6291220810617827,0.0007046657205435799
0.6306307671074944,0.0007038166871555394
0.6321394531532061,0.0007030160163588684
0.6336481391989178,0.0007015472215058609
0.6351568252446296,0.0006991610215576032
0.6366655112903412,0.0006961332118885187
0.638174197336053,0.0006929944698949583
0.6396828833817647,0.000690156807631841
0.6411915694274763,0.0006877002137805055
0.6427002554731881,0.0006854347098951374
0.6442089415188998,0.0006831433150614489
0.6457176275646115,0.0006807957201242327
0.6472263136103232,0.0006785707350163586
0.6487349996560349,0.000676684296893862
0.6502436857017466,0.0006751664284834022
0.6517523717474584,0.0006737649916391468
0.65326105779317,0.0006720605165862782
0.6547697438388818,0.0006697238133242924
0.6562784298845935,0.0006667415138092651
0.6577871159303051,0.0006634485905443342
0.6592958019760169,0.0006603360427581786
0.6608044880217286,0.0006577596670194369
0.6623131740674403,0.0006557485163956153
0.663821860113152,0.000654040830586807
0.6653305461588638,0.0006523080067163835
0.6668392322045754,0.0006503884474833529
0.6683479182502872,0.0006483517189460319
0.6698566042959988,0.0006463538387554722
0.6713652903417106,0.0006444179519540703
0.6728739763874223,0.0006423418381688443
0.6743826624331339,0.0006398353132819972
0.6758913484788457,0.0006367978494137859
0.6774000345245574,0.0006335106631665261
0.6789087205702691,0.0006305539829369262
0.6804174066159808,0.0006284568986990918
0.6819260926616926,0.0006273041447665945
0.6834347787074042,0.0006265924572051316
0.684943464753116,0.0006254796500057029
0.6864521507988276,0.0006232953700644526
0.6879608368445393,0.00061998078150913
0.6894695228902511,0.000616152025323201
0.6909782089359627,0.0006127316640854481
0.6924868949816745,0.0006103883036809066
0.6939955810273862,0.0006091525355555283
0.6955042670730979,0.0006084464124747242
0.6970129531188096,0.0006074756174596845
0.6985216391645214,0.0006057011861212054
0.700030325210233,0.0006030899267579729
0.7015390112559448,0.0006000291878047493
0.7030476973016565,0.0005970258111296767
0.7045563833473681,0.0005944209316401094
0.7060650693930799,0.0005922860523361168
0.7075737554387915,0.00059050394187572
0.7090824414845033,0.0005889158624840866
0.710591127530215,0.0005874119699707415
0.7120998135759267,0.0005859277011399007
0.7136084996216384,0.0005843971860053707
0.7151171856673502,0.0005827360746499863
0.7166258717130618,0.0005808794293877208
0.7181345577587736,0.0005788382132477231
0.7196432438044853,0.0005767153204325882
0.7211519298501969,0.0005746539178318615
0.7226606158959087,0.000572747454988102
0.7241693019416204,0.000570975741787425
0.7256779879873321,0.0005692171463149052
0.7271866740330438,0.0005673329023070878
0.7286953600787555,0.0005652656599219763
0.7302040461244672,0.0005630822859325414
0.731712732170179,0.000560931732069611
0.7332214182158906,0.0005589519836996306
0.7347301042616023,0.0005571951643367469
0.7362387903073141,0.0005556181222470987
0.7377474763530257,0.0005541273312607488
0.7392561623987375,0.000552625189905883
0.7407648484444492,0.0005510183875115916
0.7422735344901609,0.000549203420868562
0.7437822205358726,0.00054708248270222
0.7452909065815843,0.0005446388299987986
0.746799592627296,0.0005420279280313931
0.7483082786730078,0.0005395873733481472
0.7498169647187194,0.000537698740778808
0.7513256507644311,0.0005365446912400749
0.7528343368101429,0.0005359149405299813
0.7543430228558545,0.0005352268492612736
0.7558517089015663,0.0005338063194850361
0.757360394947278,0.0005312912554709948
0.7588690809929897,0.0005279043056646785
0.7603777670387014,0.0005243922420104022
0.7618864530844132,0.0005216315059788304
0.7633951391301248,0.0005201243800168511
0.7649038251758365,0.0005197002374060182
0.7664125112215482,0.0005196184153856839
0.7679211972672599,0.000519013716490295
0.7694298833129717,0.0005174025988116951
0.7709385693586833,0.0005149304503901638
0.7724472554043951,0.000512214959355383
0.7739559414501068,0.0005099083551364101
0.7754646274958185,0.0005082795643704908
0.7769733135415302,0.0005070873030079152
0.778481999587242,0.0005058040472437127
0.7799906856329536,0.0005040109497201304
0.7814993716786653,0.000501682707544604
0.783008057724377,0.0004991818620108043
0.7845167437700887,0.0004969989518249117
0.7860254298158005,0.0004954432880316393
0.7875341158615121,0.0004944916628568231
0.7890428019072239,0.0004938572637149335
0.7905514879529356,0.0004931784697167768
0.7920601739986473,0.0004921748991857223
0.793568860044359,0.0004906961692965572
0.7950775460900708,0.0004887040516929328
0.7965862321357824,0.0004862692074097942
0.7980949181814941,0.00048360326925895214
0.7996036042272059,0.00048106223777615405
0.8011122902729175,0.00047904601438159407
0.8026209763186293,0.0004778033795923403
0.8041296623643409,0.0004772566256370312
0.8056383484100527,0.00047698421373727057
0.8071470344557644,0.000476409281411063
0.808655720501476,0.00047510021303920466
0.8101644065471878,0.000473004046520784
0.8116730925928995,0.00047046886366457923
0.8131817786386112,0.0004680427852595763
0.8146904646843229,0.00046617391835809444
0.8161991507300347,0.0004649881641654878
0.8177078367757463,0.00046426206790902634
0.8192165228214581,0.0004635826911868277
0.8207252088671697,0.0004625808195341267
0.8222338949128815,0.0004611014179951764
0.8237425809585932,0.0004592374168027387
0.8252512670043048,0.00045724410768468315
0.8267599530500166,0.00045540634212211877
0.8282686390957283,0.00045392467350365863
0.82977732514144,0.00045284756751507073
0.8312860111871517,0.00045205068449277584
0.8327946972328635,0.00045126774074628006
0.8343033832785751,0.00045018507149802264
0.8358120693242869,0.00044858940137263613
0.8373207553699986,0.00044650746718440316
0.8388294414157103,0.0004442436550569054
0.840338127461422,0.00044225695214475597
0.8418468135071336,0.0004409184827137663
0.8433554995528454,0.00044028832168771954
